k,statistic,draw,value
4,mean,1264,0.030555555555555555
4,mean,1265,0.005555555555555556
4,mean,1266,0.022222222222222223
4,mean,1267,0.025
4,mean,1268,0.025
4,mean,1269,0.011111111111111112
4,mean,1270,0.027777777777777776
4,mean,1271,0.019444444444444445
4,mean,1272,0.022222222222222223
4,mean,1273,0.011111111111111112
4,mean,1274,0.002777777777777778
4,mean,1275,0.019444444444444445
4,mean,1276,0.019444444444444445
4,mean,1277,0.022222222222222223
4,mean,1278,0.016666666666666666
4,mean,1279,0.016666666666666666
4,mean,1280,0.005555555555555556
4,mean,1281,0.011111111111111112
4,mean,1282,0.025
4,mean,1283,0.03333333333333333
4,mean,1284,0.019444444444444445
4,mean,1285,0.011111111111111112
4,mean,1286,0.016666666666666666
4,mean,1287,0.005555555555555556
4,mean,1288,0.03333333333333333
4,mean,1289,0.013888888888888888
4,mean,1290,0.016666666666666666
4,mean,1291,0.016666666666666666
4,mean,1292,0.03333333333333333
4,mean,1293,0.005555555555555556
4,mean,1294,0.025
4,mean,1295,0.011111111111111112
4,mean,1296,0.011111111111111112
4,mean,1297,0.019444444444444445
4,mean,1298,0.025
4,mean,1299,0.016666666666666666
4,mean,1300,0.013888888888888888
4,mean,1301,0.022222222222222223
4,mean,1302,0.013888888888888888
4,mean,1303,0.016666666666666666
4,mean,1304,0.0
4,mean,1305,0.008333333333333333
4,mean,1306,0.008333333333333333
4,mean,1307,0.011111111111111112
4,mean,1308,0.005555555555555556
4,mean,1309,0.022222222222222223
4,mean,1310,0.013888888888888888
4,mean,1311,0.016666666666666666
4,mean,1312,0.030555555555555555
4,mean,1313,0.016666666666666666
4,mean,1314,0.03888888888888889
4,mean,1315,0.011111111111111112
4,mean,1316,0.002777777777777778
4,mean,1317,0.013888888888888888
4,mean,1318,0.016666666666666666
4,mean,1319,0.022222222222222223
4,mean,1320,0.013888888888888888
4,mean,1321,0.025
4,mean,1322,0.044444444444444446
4,mean,1323,0.013888888888888888
4,mean,1324,0.008333333333333333
4,mean,1325,0.019444444444444445
4,mean,1326,0.027777777777777776
4,mean,1327,0.013888888888888888
4,mean,1328,0.030555555555555555
4,mean,1329,0.016666666666666666
4,mean,1330,0.027777777777777776
4,mean,1331,0.008333333333333333
4,mean,1332,0.013888888888888888
4,mean,1333,0.019444444444444445
4,mean,1334,0.013888888888888888
4,mean,1335,0.008333333333333333
4,mean,1336,0.013888888888888888
4,mean,1337,0.013888888888888888
4,mean,1338,0.027777777777777776
4,mean,1339,0.011111111111111112
4,mean,1340,0.019444444444444445
4,mean,1341,0.013888888888888888
4,mean,1342,0.0
4,mean,1343,0.016666666666666666
4,mean,1344,0.03888888888888889
4,mean,1345,0.005555555555555556
4,mean,1346,0.011111111111111112
4,mean,1347,0.016666666666666666
4,mean,1348,0.002777777777777778
4,mean,1349,0.008333333333333333
4,mean,1350,0.044444444444444446
4,mean,1351,0.03333333333333333
4,mean,1352,0.022222222222222223
4,mean,1353,0.013888888888888888
4,mean,1354,0.022222222222222223
4,mean,1355,0.008333333333333333
4,mean,1356,0.019444444444444445
4,mean,1357,0.011111111111111112
4,mean,1358,0.022222222222222223
4,mean,1359,0.025
4,mean,1360,0.019444444444444445
4,mean,1361,0.022222222222222223
4,mean,1362,0.016666666666666666
4,mean,1363,0.013888888888888888
4,mean,1364,0.027777777777777776
4,mean,1365,0.011111111111111112
4,mean,1366,0.013888888888888888
4,mean,1367,0.013888888888888888
4,mean,1368,0.011111111111111112
4,mean,1369,0.016666666666666666
4,mean,1370,0.016666666666666666
4,mean,1371,0.016666666666666666
4,mean,1372,0.019444444444444445
4,mean,1373,0.016666666666666666
4,mean,1374,0.013888888888888888
4,mean,1375,0.025
4,mean,1376,0.005555555555555556
4,mean,1377,0.025
4,mean,1378,0.005555555555555556
4,mean,1379,0.002777777777777778
4,mean,1380,0.016666666666666666
4,mean,1381,0.03333333333333333
4,mean,1382,0.008333333333333333
4,mean,1383,0.022222222222222223
4,mean,1384,0.011111111111111112
4,mean,1385,0.016666666666666666
4,mean,1386,0.019444444444444445
4,mean,1387,0.005555555555555556
4,mean,1388,0.025
4,mean,1389,0.013888888888888888
4,mean,1390,0.027777777777777776
4,mean,1391,0.016666666666666666
4,mean,1392,0.011111111111111112
4,mean,1393,0.013888888888888888
4,mean,1394,0.011111111111111112
4,mean,1395,0.013888888888888888
4,mean,1396,0.03333333333333333
4,mean,1397,0.019444444444444445
4,mean,1398,0.016666666666666666
4,mean,1399,0.011111111111111112
4,mean,1400,0.016666666666666666
4,mean,1401,0.016666666666666666
4,mean,1402,0.025
4,mean,1403,0.011111111111111112
4,mean,1404,0.013888888888888888
4,mean,1405,0.008333333333333333
4,mean,1406,0.013888888888888888
4,mean,1407,0.016666666666666666
4,mean,1408,0.019444444444444445
4,mean,1409,0.011111111111111112
4,mean,1410,0.016666666666666666
4,mean,1411,0.019444444444444445
4,mean,1412,0.022222222222222223
4,mean,1413,0.008333333333333333
4,mean,1414,0.027777777777777776
4,mean,1415,0.016666666666666666
4,mean,1416,0.008333333333333333
4,mean,1417,0.027777777777777776
4,mean,1418,0.011111111111111112
4,mean,1419,0.025
4,mean,1420,0.044444444444444446
4,mean,1421,0.027777777777777776
4,mean,1422,0.019444444444444445
4,mean,1423,0.022222222222222223
4,mean,1424,0.011111111111111112
4,mean,1425,0.019444444444444445
4,mean,1426,0.013888888888888888
4,mean,1427,0.019444444444444445
4,mean,1428,0.013888888888888888
4,mean,1429,0.022222222222222223
4,mean,1430,0.030555555555555555
4,mean,1431,0.011111111111111112
4,mean,1432,0.011111111111111112
4,mean,1433,0.019444444444444445
4,mean,1434,0.016666666666666666
4,mean,1435,0.005555555555555556
4,mean,1436,0.03611111111111111
4,mean,1437,0.019444444444444445
4,mean,1438,0.016666666666666666
4,mean,1439,0.025
4,mean,1440,0.011111111111111112
4,mean,1441,0.016666666666666666
4,mean,1442,0.016666666666666666
4,mean,1443,0.011111111111111112
4,mean,1444,0.019444444444444445
4,mean,1445,0.011111111111111112
4,mean,1446,0.03888888888888889
4,mean,1447,0.013888888888888888
4,mean,1448,0.019444444444444445
4,mean,1449,0.013888888888888888
4,mean,1450,0.022222222222222223
4,mean,1451,0.016666666666666666
4,mean,1452,0.005555555555555556
4,mean,1453,0.013888888888888888
4,mean,1454,0.002777777777777778
4,mean,1455,0.022222222222222223
4,mean,1456,0.044444444444444446
4,mean,1457,0.022222222222222223
4,mean,1458,0.03333333333333333
4,mean,1459,0.027777777777777776
4,mean,1460,0.002777777777777778
4,mean,1461,0.022222222222222223
4,mean,1462,0.008333333333333333
4,mean,1463,0.013888888888888888
4,mean,1464,0.016666666666666666
4,mean,1465,0.008333333333333333
4,mean,1466,0.025
4,mean,1467,0.016666666666666666
4,mean,1468,0.005555555555555556
4,mean,1469,0.016666666666666666
4,mean,1470,0.013888888888888888
4,mean,1471,0.005555555555555556
4,mean,1472,0.025
4,mean,1473,0.0
4,mean,1474,0.03888888888888889
4,mean,1475,0.027777777777777776
4,mean,1476,0.019444444444444445
4,mean,1477,0.022222222222222223
4,mean,1478,0.008333333333333333
4,mean,1479,0.005555555555555556
4,mean,1480,0.03611111111111111
4,mean,1481,0.03333333333333333
4,mean,1482,0.03888888888888889
4,mean,1483,0.019444444444444445
4,mean,1484,0.025
4,mean,1485,0.011111111111111112
4,mean,1486,0.002777777777777778
4,mean,1487,0.005555555555555556
4,mean,1488,0.016666666666666666
4,mean,1489,0.019444444444444445
4,mean,1490,0.005555555555555556
4,mean,1491,0.019444444444444445
4,mean,1492,0.022222222222222223
4,mean,1493,0.013888888888888888
4,mean,1494,0.008333333333333333
4,mean,1495,0.019444444444444445
4,mean,1496,0.005555555555555556
4,mean,1497,0.005555555555555556
4,mean,1498,0.019444444444444445
4,mean,1499,0.027777777777777776
4,mean,1500,0.011111111111111112
4,mean,1501,0.011111111111111112
4,mean,1502,0.008333333333333333
4,mean,1503,0.016666666666666666
4,mean,1504,0.016666666666666666
4,mean,1505,0.013888888888888888
4,mean,1506,0.008333333333333333
4,mean,1507,0.016666666666666666
4,mean,1508,0.030555555555555555
4,mean,1509,0.005555555555555556
4,mean,1510,0.011111111111111112
4,mean,1511,0.011111111111111112
4,mean,1512,0.016666666666666666
4,mean,1513,0.022222222222222223
4,mean,1514,0.016666666666666666
4,mean,1515,0.011111111111111112
4,mean,1516,0.013888888888888888
4,mean,1517,0.019444444444444445
4,mean,1518,0.019444444444444445
4,mean,1519,0.0
4,mean,1520,0.016666666666666666
4,mean,1521,0.008333333333333333
4,mean,1522,0.013888888888888888
4,mean,1523,0.019444444444444445
4,mean,1524,0.008333333333333333
4,mean,1525,0.030555555555555555
4,mean,1526,0.019444444444444445
4,mean,1527,0.002777777777777778
4,mean,1528,0.013888888888888888
4,mean,1529,0.019444444444444445
4,mean,1530,0.019444444444444445
4,mean,1531,0.013888888888888888
4,mean,1532,0.005555555555555556
4,mean,1533,0.025
4,mean,1534,0.027777777777777776
4,mean,1535,0.03333333333333333
4,mean,1536,0.013888888888888888
4,mean,1537,0.016666666666666666
4,mean,1538,0.027777777777777776
4,mean,1539,0.025
4,mean,1540,0.013888888888888888
4,mean,1541,0.022222222222222223
4,mean,1542,0.011111111111111112
4,mean,1543,0.002777777777777778
4,mean,1544,0.005555555555555556
4,mean,1545,0.002777777777777778
4,mean,1546,0.019444444444444445
4,mean,1547,0.011111111111111112
4,mean,1548,0.03333333333333333
4,mean,1549,0.011111111111111112
4,mean,1550,0.019444444444444445
4,mean,1551,0.013888888888888888
4,mean,1552,0.019444444444444445
4,mean,1553,0.005555555555555556
4,mean,1554,0.022222222222222223
4,mean,1555,0.016666666666666666
4,mean,1556,0.027777777777777776
4,mean,1557,0.011111111111111112
4,mean,1558,0.016666666666666666
4,mean,1559,0.011111111111111112
4,mean,1560,0.016666666666666666
4,mean,1561,0.013888888888888888
4,mean,1562,0.016666666666666666
4,mean,1563,0.016666666666666666
4,mean,1564,0.016666666666666666
4,mean,1565,0.019444444444444445
4,mean,1566,0.025
4,mean,1567,0.011111111111111112
4,mean,1568,0.005555555555555556
4,mean,1569,0.011111111111111112
4,mean,1570,0.022222222222222223
4,mean,1571,0.019444444444444445
4,mean,1572,0.016666666666666666
4,mean,1573,0.008333333333333333
4,mean,1574,0.019444444444444445
4,mean,1575,0.022222222222222223
4,mean,1576,0.030555555555555555
4,mean,1577,0.019444444444444445
4,mean,1578,0.005555555555555556
4,mean,1579,0.019444444444444445
4,mean,1580,0.016666666666666666
4,mean,1581,0.025
4,mean,1582,0.019444444444444445
4,mean,1583,0.011111111111111112
4,mean,1584,0.013888888888888888
4,mean,1585,0.005555555555555556
4,mean,1586,0.011111111111111112
4,mean,1587,0.002777777777777778
4,mean,1588,0.016666666666666666
4,mean,1589,0.019444444444444445
4,mean,1590,0.011111111111111112
4,mean,1591,0.03611111111111111
4,mean,1592,0.019444444444444445
4,mean,1593,0.013888888888888888
4,mean,1594,0.013888888888888888
4,mean,1595,0.022222222222222223
4,mean,1596,0.008333333333333333
4,mean,1597,0.013888888888888888
4,mean,1598,0.016666666666666666
4,mean,1599,0.016666666666666666
4,mean,1600,0.013888888888888888
4,mean,1601,0.030555555555555555
4,mean,1602,0.019444444444444445
4,mean,1603,0.011111111111111112
4,mean,1604,0.011111111111111112
4,mean,1605,0.005555555555555556
4,mean,1606,0.011111111111111112
4,mean,1607,0.008333333333333333
4,mean,1608,0.022222222222222223
4,mean,1609,0.027777777777777776
4,mean,1610,0.022222222222222223
4,mean,1611,0.016666666666666666
4,mean,1612,0.03611111111111111
4,mean,1613,0.025
4,mean,1614,0.016666666666666666
4,mean,1615,0.019444444444444445
4,mean,1616,0.011111111111111112
4,mean,1617,0.013888888888888888
4,mean,1618,0.03888888888888889
4,mean,1619,0.013888888888888888
4,mean,1620,0.019444444444444445
4,mean,1621,0.016666666666666666
4,mean,1622,0.022222222222222223
4,mean,1623,0.008333333333333333
4,mean,1624,0.011111111111111112
4,mean,1625,0.008333333333333333
4,mean,1626,0.027777777777777776
4,mean,1627,0.013888888888888888
4,mean,1628,0.030555555555555555
4,mean,1629,0.013888888888888888
4,mean,1630,0.002777777777777778
4,mean,1631,0.022222222222222223
4,mean,1632,0.013888888888888888
4,mean,1633,0.019444444444444445
4,mean,1634,0.03333333333333333
4,mean,1635,0.019444444444444445
4,mean,1636,0.022222222222222223
4,mean,1637,0.022222222222222223
4,mean,1638,0.013888888888888888
4,mean,1639,0.011111111111111112
4,mean,1640,0.005555555555555556
4,mean,1641,0.025
4,mean,1642,0.008333333333333333
4,mean,1643,0.027777777777777776
4,mean,1644,0.011111111111111112
4,mean,1645,0.005555555555555556
4,mean,1646,0.008333333333333333
4,mean,1647,0.013888888888888888
4,mean,1648,0.03333333333333333
4,mean,1649,0.025
4,mean,1650,0.016666666666666666
4,mean,1651,0.03333333333333333
4,mean,1652,0.013888888888888888
4,mean,1653,0.011111111111111112
4,mean,1654,0.022222222222222223
4,mean,1655,0.013888888888888888
4,mean,1656,0.025
4,mean,1657,0.027777777777777776
4,mean,1658,0.022222222222222223
4,mean,1659,0.013888888888888888
4,mean,1660,0.025
4,mean,1661,0.022222222222222223
4,mean,1662,0.013888888888888888
4,mean,1663,0.011111111111111112
4,mean,1664,0.019444444444444445
4,mean,1665,0.019444444444444445
4,mean,1666,0.011111111111111112
4,mean,1667,0.013888888888888888
4,mean,1668,0.025
4,mean,1669,0.019444444444444445
4,mean,1670,0.016666666666666666
4,mean,1671,0.011111111111111112
4,mean,1672,0.011111111111111112
4,mean,1673,0.016666666666666666
4,mean,1674,0.022222222222222223
4,mean,1675,0.019444444444444445
4,mean,1676,0.03333333333333333
4,mean,1677,0.016666666666666666
4,mean,1678,0.011111111111111112
4,mean,1679,0.025
4,mean,1680,0.011111111111111112
4,mean,1681,0.016666666666666666
4,mean,1682,0.027777777777777776
4,mean,1683,0.019444444444444445
4,mean,1684,0.019444444444444445
4,mean,1685,0.027777777777777776
4,mean,1686,0.013888888888888888
4,mean,1687,0.027777777777777776
4,mean,1688,0.011111111111111112
4,mean,1689,0.016666666666666666
4,mean,1690,0.016666666666666666
4,mean,1691,0.025
4,mean,1692,0.030555555555555555
4,mean,1693,0.05277777777777778
4,mean,1694,0.05555555555555555
4,mean,1695,0.005555555555555556
4,mean,1696,0.011111111111111112
4,mean,1697,0.022222222222222223
4,mean,1698,0.002777777777777778
4,mean,1699,0.016666666666666666
4,mean,1700,0.016666666666666666
4,mean,1701,0.022222222222222223
4,mean,1702,0.027777777777777776
4,mean,1703,0.011111111111111112
4,mean,1704,0.025
4,mean,1705,0.016666666666666666
4,mean,1706,0.005555555555555556
4,mean,1707,0.008333333333333333
4,mean,1708,0.022222222222222223
4,mean,1709,0.008333333333333333
4,mean,1710,0.019444444444444445
4,mean,1711,0.022222222222222223
4,mean,1712,0.011111111111111112
4,mean,1713,0.016666666666666666
4,mean,1714,0.019444444444444445
4,mean,1715,0.019444444444444445
4,mean,1716,0.022222222222222223
4,mean,1717,0.03888888888888889
4,mean,1718,0.008333333333333333
4,mean,1719,0.025
4,mean,1720,0.019444444444444445
4,mean,1721,0.011111111111111112
4,mean,1722,0.008333333333333333
4,mean,1723,0.019444444444444445
4,mean,1724,0.013888888888888888
4,mean,1725,0.016666666666666666
4,mean,1726,0.016666666666666666
4,mean,1727,0.027777777777777776
4,mean,1728,0.016666666666666666
4,mean,1729,0.022222222222222223
4,mean,1730,0.011111111111111112
4,mean,1731,0.005555555555555556
4,mean,1732,0.005555555555555556
4,mean,1733,0.013888888888888888
4,mean,1734,0.022222222222222223
4,mean,1735,0.013888888888888888
4,mean,1736,0.025
4,mean,1737,0.008333333333333333
4,mean,1738,0.016666666666666666
4,mean,1739,0.011111111111111112
4,mean,1740,0.025
4,mean,1741,0.013888888888888888
4,mean,1742,0.016666666666666666
4,mean,1743,0.03333333333333333
4,mean,1744,0.008333333333333333
4,mean,1745,0.025
4,mean,1746,0.013888888888888888
4,mean,1747,0.025
4,mean,1748,0.008333333333333333
4,mean,1749,0.013888888888888888
4,mean,1750,0.025
4,mean,1751,0.022222222222222223
4,mean,1752,0.025
4,mean,1753,0.027777777777777776
4,mean,1754,0.011111111111111112
4,mean,1755,0.044444444444444446
4,mean,1756,0.030555555555555555
4,mean,1757,0.005555555555555556
4,mean,1758,0.013888888888888888
4,mean,1759,0.002777777777777778
4,mean,1760,0.011111111111111112
4,mean,1761,0.008333333333333333
4,mean,1762,0.022222222222222223
4,mean,1763,0.022222222222222223
4,mean,1764,0.013888888888888888
4,mean,1765,0.019444444444444445
4,mean,1766,0.013888888888888888
4,mean,1767,0.03611111111111111
4,mean,1768,0.016666666666666666
4,mean,1769,0.03333333333333333
4,mean,1770,0.030555555555555555
4,mean,1771,0.016666666666666666
4,mean,1772,0.019444444444444445
4,mean,1773,0.011111111111111112
4,mean,1774,0.011111111111111112
4,mean,1775,0.013888888888888888
4,mean,1776,0.03611111111111111
